appprocesstime,average_speed,countedcars,deviceid
2020-11-29T00:00:00Z,56.63541666666666,3840,MS448
2020-11-29T00:00:00Z,62.25954198473283,5240,MS449
2020-11-29T00:00:00Z,44.16666666666666,240,MS450
2020-11-29T00:00:00Z,63.399999999999984,3600,MS451
2020-11-29T00:00:00Z,66.88172043010753,3720,MS452
2020-11-29T00:00:00Z,49.45454545454545,880,MS453
2020-11-29T00:00:00Z,67.50000000000001,3200,MS454
2020-11-29T00:00:00Z,0.0,0,MS455
2020-11-29T00:00:00Z,53.56164383561645,2920,MS456
2020-11-29T00:00:00Z,53.87640449438203,3560,MS457
2020-11-29T00:00:00Z,60.296296296296305,3240,MS458
2020-11-29T00:00:00Z,50.63529411764708,3400,MS459
2020-11-29T00:00:00Z,51.06481481481482,4320,MS460
2020-11-29T00:00:00Z,58.426829268292686,3280,MS462
2020-11-29T00:00:00Z,64.67164179104479,2680,MS463
2020-11-29T00:00:00Z,79.93877551020407,1960,MS464
2020-11-29T00:00:00Z,33.857142857142854,1680,MS466
2020-11-29T00:00:00Z,55.28395061728397,3240,MS467
2020-11-29T00:00:00Z,45.9090909090909,440,MS468
2020-11-29T00:00:00Z,62.27631578947368,3040,MS469
2020-11-29T00:00:00Z,24.428571428571427,280,MS470
2020-11-29T00:00:00Z,20.4,400,MS471
2020-11-29T00:00:00Z,24.166666666666664,240,MS472
2020-11-29T00:00:00Z,44.16666666666666,960,MS473
2020-11-29T00:00:00Z,58.36470588235294,3400,MS475
2020-11-29T00:00:00Z,59.30434782608697,2760,MS476
2020-11-29T00:00:00Z,51.210526315789465,1520,MS481
2020-11-29T00:00:00Z,58.70212765957447,3760,MS486
2020-11-29T00:00:00Z,51.759999999999984,2000,MS488
2020-11-29T00:00:00Z,26.0,80,MS489
2020-11-29T00:00:00Z,65.8157894736842,3040,MS490
2020-11-29T00:00:00Z,42.21052631578947,760,MS491
2020-11-29T00:00:00Z,58.93243243243244,2960,MS492
2020-11-29T00:00:00Z,28.48275862068966,1160,MS494
2020-11-29T00:00:00Z,45.20833333333333,960,MS495
2020-11-29T00:00:00Z,25.613861386138623,4040,MS496
2020-11-29T00:00:00Z,27.454545454545453,1760,MS497
2020-11-29T00:00:00Z,57.269230769230774,4160,MS500
2020-11-29T00:00:00Z,95.0,80,MS502
2020-11-29T00:00:00Z,56.96808510638296,3760,MS503
2020-11-29T00:00:00Z,54.0985915492958,2840,MS523
2020-11-29T00:00:00Z,82.83333333333331,1680,MS527
2020-11-29T00:00:00Z,32.61538461538461,1040,MS530
2020-11-29T00:00:00Z,66.72340425531915,1880,MS535
2020-11-29T00:00:00Z,43.66666666666666,480,MS556
2020-11-29T00:00:00Z,33.875,960,MS582
2020-11-29T00:00:00Z,39.140625,2560,MS584
2020-11-29T00:00:00Z,37.416666666666664,1920,MS597
2020-11-29T00:00:00Z,43.800000000000004,1200,MS631
2020-11-29T00:00:00Z,59.220338983050866,4720,MS633
2020-11-29T00:00:00Z,64.01234567901236,3240,MS634
2020-11-29T00:00:00Z,53.350877192982445,4560,MS636
2020-11-29T00:00:00Z,64.06172839506173,3240,MS637
2020-11-29T00:00:00Z,68.96774193548387,4960,MS638
2020-11-29T00:00:00Z,58.08536585365855,3280,MS639
2020-11-29T00:00:00Z,67.0282485875706,7080,MS640
2020-11-29T00:00:00Z,72.2043010752688,3720,MS641
2020-11-29T00:00:00Z,69.34065934065936,3640,MS644
2020-11-29T00:00:00Z,57.01652892561985,4840,MS645
2020-11-29T00:00:00Z,59.67625899280577,5560,MS646
2020-11-29T00:00:00Z,64.94117647058826,4080,MS647
2020-11-29T00:00:00Z,59.36781609195402,3480,MS648
2020-11-29T00:00:00Z,61.39999999999997,2800,MS649
2020-11-29T00:00:00Z,56.1276595744681,1880,MS650
2020-11-29T00:00:00Z,63.13533834586464,5320,MS651
2020-11-29T00:00:00Z,73.16666666666667,3360,MS652
2020-11-29T00:00:00Z,71.86861313868613,5480,MS653
2020-11-29T00:00:00Z,55.73599999999998,5000,MS654
2020-11-29T00:00:00Z,40.09756097560976,1640,MS655
2020-11-29T00:00:00Z,44.13793103448275,1160,MS656
2020-11-29T00:00:00Z,48.04918032786884,2440,MS657
2020-11-29T00:00:00Z,60.634920634920626,2520,MS658
2020-11-29T00:00:00Z,54.48648648648647,1480,MS659
2020-11-29T00:00:00Z,49.684210526315795,760,MS668
2020-11-29T00:00:00Z,44.10526315789475,1520,MS669
2020-11-29T00:00:00Z,56.81818181818181,2640,MS670
2020-11-29T00:00:00Z,47.328767123287676,2920,MS671
2020-11-29T00:00:00Z,48.529914529914535,4680,MS672
2020-11-29T00:00:00Z,52.71000000000001,4000,MS673
2020-11-29T00:00:00Z,42.999999999999986,1200,MS689
2020-11-29T00:00:00Z,55.999999999999986,240,MS690
2020-11-29T00:00:00Z,42.0,200,MS691
2020-11-29T00:00:00Z,33.55555555555556,720,MS693
2020-11-29T00:00:00Z,30.064516129032256,1240,MS699
2020-11-29T00:00:00Z,44.07142857142857,1120,MS700
2020-11-29T00:00:00Z,40.527777777777764,1440,MS701
2020-11-29T00:00:00Z,40.06779661016948,2360,MS703
2020-11-29T00:00:00Z,48.982456140350855,2280,MS704
2020-11-29T00:00:00Z,44.7391304347826,920,MS709
2020-11-29T00:00:00Z,51.0,1280,MS710
2020-11-29T00:00:00Z,38.1304347826087,920,MS712
2020-11-29T00:00:00Z,41.43478260869565,920,MS725
2020-11-29T00:00:00Z,66.2,1600,MS730
2020-11-29T00:00:00Z,45.0,80,MS731
2020-11-29T00:00:00Z,34.333333333333336,600,MS732
2020-11-29T00:00:00Z,32.95348837209302,1720,MS733
2020-11-29T00:00:00Z,0.0,0,MS734
2020-11-29T00:00:00Z,35.25,1920,MS735
2020-11-29T00:00:00Z,41.51724137931035,1160,MS738
2020-11-29T00:00:00Z,48.26262626262627,3960,MS740
2020-11-29T00:00:00Z,45.8974358974359,1560,MS742
2020-11-29T00:00:00Z,36.852941176470594,1360,MS747
2020-11-29T00:00:00Z,37.5945945945946,1480,MS748
2020-11-29T00:00:00Z,32.99999999999999,1480,MS749
2020-11-29T00:00:00Z,60.89041095890411,2920,MS767
2020-11-29T00:00:00Z,56.12087912087912,3640,MS768
2020-11-29T00:00:00Z,49.922077922077925,3080,MS769
2020-11-29T00:00:00Z,53.04109589041096,2920,MS770
2020-11-29T00:00:00Z,26.500000000000004,560,MS771
2020-11-29T00:00:00Z,54.642857142857146,2240,MS772
2020-11-29T00:00:00Z,58.15068493150684,2920,MS773
2020-11-29T00:00:00Z,63.268292682926834,1640,MS813
2020-11-29T00:00:00Z,62.52702702702703,2960,MS815
2020-11-29T00:00:00Z,41.33333333333333,600,MS833
2020-11-29T00:00:00Z,47.43661971830987,2840,MS834
2020-11-29T00:00:00Z,66.62499999999999,2880,MS835
2020-11-29T00:00:00Z,61.08510638297872,3760,MS836
2020-11-29T00:00:00Z,49.37499999999999,1600,MS837
2020-11-29T00:00:00Z,47.22352941176474,3400,MS838
2020-11-29T00:00:00Z,26.153846153846157,520,MS839
2020-11-29T00:00:00Z,54.557894736842115,3800,MS840
2020-11-29T00:00:00Z,41.79999999999999,800,MS842
2020-11-29T00:00:00Z,48.9375,3200,MS845
2020-11-29T00:00:00Z,67.37662337662337,3080,MS847
2020-11-29T00:00:00Z,67.04123711340206,3880,MS848
2020-11-29T00:00:00Z,67.51190476190476,3360,MS850
2020-11-29T00:00:00Z,71.37777777777777,3600,MS851
2020-11-29T00:00:00Z,30.0,40,MS852
2020-11-29T00:00:00Z,80.04761904761907,3360,MS853
2020-11-29T00:00:00Z,66.62903225806454,2480,MS854
2020-11-29T00:00:00Z,73.87234042553193,3760,MS855
2020-11-29T00:00:00Z,49.8125,1280,MS856
2020-11-29T00:00:00Z,74.04651162790695,1720,MS872
2020-11-29T00:00:00Z,54.1875,1920,MS915
2020-11-29T00:00:00Z,58.33333333333333,3120,MS916
2020-11-29T00:00:00Z,66.70491803278689,2440,MS933
2020-11-29T00:00:00Z,32.680851063829785,1880,MS937
2020-11-29T00:00:00Z,23.500000000000004,720,MS939
2020-11-29T00:00:00Z,17.4,800,MS941
2020-11-29T00:00:00Z,23.299999999999997,800,MS943
2020-11-29T00:00:00Z,19.5,160,MS944
2020-11-29T00:00:00Z,28.0,720,MS945
2020-11-29T00:00:00Z,37.97297297297297,2960,MS946
2020-11-29T00:00:00Z,30.166666666666657,960,MS947
2020-11-29T00:00:00Z,31.499999999999996,3840,MS948
2020-11-29T00:00:00Z,42.69999999999999,2800,MS949
2020-11-29T00:00:00Z,39.14285714285714,280,MS952
2020-11-29T00:00:00Z,60.6470588235294,4080,MS953
2020-11-29T00:00:00Z,56.43442622950819,4880,MS954
2020-11-29T00:00:00Z,55.23809523809523,3360,MS956
2020-11-29T00:00:00Z,60.75862068965516,1160,MS957
2020-11-29T00:00:00Z,54.3372093023256,3440,MS958
2020-11-29T00:00:00Z,41.15384615384615,1040,MS959
2020-11-29T00:00:00Z,61.74285714285713,1400,MS960
2020-11-29T00:00:00Z,60.333333333333336,1920,MS962
2020-11-29T00:00:00Z,55.08333333333332,1440,MS963
2020-11-29T00:00:00Z,54.238805970149244,2680,MS964
2020-11-29T00:00:00Z,31.87719298245614,2280,MS964_A
2020-11-29T00:00:00Z,54.55555555555555,1080,MS965
2020-11-29T00:00:00Z,38.21621621621623,1480,MS965_A
2020-11-29T00:00:00Z,45.12121212121212,1320,MS966
2020-11-29T00:00:00Z,39.51428571428571,1400,MS966_A
2020-11-29T00:00:00Z,48.42307692307692,2080,MS967
2020-11-29T00:00:00Z,30.04347826086956,1840,MS967_A
2020-11-29T00:00:00Z,50.090909090909086,2200,MS969
2020-11-29T00:00:00Z,57.67999999999999,2000,MS970
2020-11-29T00:00:00Z,50.37837837837838,1480,MS971
2020-11-29T00:00:00Z,49.31343283582091,2680,MS972
2020-11-29T00:00:00Z,48.18644067796611,2360,MS973
2020-11-29T00:00:00Z,65.16666666666667,720,MS974
2020-11-29T00:00:00Z,58.894736842105274,760,MS975
2020-11-29T00:00:00Z,48.8611111111111,1440,MS976
2020-11-29T00:00:00Z,44.38461538461539,1040,MS977
2020-11-29T00:00:00Z,22.411764705882348,1360,MS979
2020-11-29T00:00:00Z,44.0,80,MS980
2020-11-29T00:00:00Z,22.882352941176467,680,MS981
2020-11-29T00:00:00Z,37.27777777777779,2160,MS982
2020-11-29T00:00:00Z,28.782608695652176,920,MS983
2020-11-29T00:00:00Z,34.653846153846146,1040,MS984
2020-11-29T00:00:00Z,19.666666666666668,480,MS985
2020-11-29T00:00:00Z,26.976744186046513,1720,MS986
2020-11-29T00:00:00Z,18.52406417112299,7480,MS987
2020-11-29T00:00:00Z,22.61538461538462,520,MS988
2020-11-29T00:00:00Z,35.71794871794872,1560,MS989
2020-11-30T00:00:00Z,72.18181818181819,440,MS1001
2020-11-30T00:00:00Z,90.31645569620255,9480,MS106
2020-11-30T00:00:00Z,38.06666666666666,600,MS107
2020-11-30T00:00:00Z,99.40764331210188,6280,MS108
2020-11-30T00:00:00Z,67.65217391304348,920,MS109
2020-11-30T00:00:00Z,92.69264069264068,9240,MS110
2020-11-30T00:00:00Z,57.47368421052632,760,MS111
2020-11-30T00:00:00Z,95.89156626506023,6640,MS112
2020-11-30T00:00:00Z,41.81818181818182,440,MS113
2020-11-30T00:00:00Z,96.40828402366866,6760,MS114
2020-11-30T00:00:00Z,60.71590909090908,3520,MS115
2020-11-30T00:00:00Z,72.24193548387098,4960,MS116
2020-11-30T00:00:00Z,55.0,40,MS117
2020-11-30T00:00:00Z,102.67123287671234,5840,MS118
2020-11-30T00:00:00Z,67.85185185185183,1080,MS119
2020-11-30T00:00:00Z,112.4573643410853,5160,MS120
2020-11-30T00:00:00Z,45.0,80,MS121
2020-11-30T00:00:00Z,91.93959731543627,5960,MS122
2020-11-30T00:00:00Z,41.909090909090914,440,MS123
2020-11-30T00:00:00Z,96.69999999999996,3200,MS124
2020-11-30T00:00:00Z,58.92682926829271,1640,MS125
2020-11-30T00:00:00Z,72.23076923076925,5720,MS126
2020-11-30T00:00:00Z,84.7433628318584,4520,MS127
2020-11-30T00:00:00Z,94.66666666666666,1920,MS128
2020-11-30T00:00:00Z,85.85714285714283,3640,MS129
2020-11-30T00:00:00Z,69.50000000000001,3280,MS130
2020-11-30T00:00:00Z,57.93333333333332,1200,MS131
2020-11-30T00:00:00Z,72.15151515151514,1320,MS132
2020-11-30T00:00:00Z,83.18085106382982,3760,MS133
2020-11-30T00:00:00Z,0.0,0,MS134
2020-11-30T00:00:00Z,57.73333333333333,600,MS140
2020-11-30T00:00:00Z,91.35483870967742,1240,MS141
2020-11-30T00:00:00Z,94.2972972972973,1480,MS142
2020-11-30T00:00:00Z,52.0,120,MS143
2020-11-30T00:00:00Z,88.58333333333333,1440,MS144
2020-11-30T00:00:00Z,52.5,160,MS145
2020-11-30T00:00:00Z,72.75,640,MS151
2020-11-30T00:00:00Z,85.00000000000001,440,MS152
2020-11-30T00:00:00Z,81.00000000000003,2200,MS153
2020-11-30T00:00:00Z,66.90909090909092,3520,MS175
2020-11-30T00:00:00Z,28.25,320,MS176
2020-11-30T00:00:00Z,70.09302325581396,3440,MS179
2020-11-30T00:00:00Z,58.93333333333333,1800,MS180
2020-11-30T00:00:00Z,28.53333333333334,600,MS204
2020-11-30T00:00:00Z,54.75268817204304,3720,MS207
2020-11-30T00:00:00Z,69.57894736842104,2280,MS215
2020-11-30T00:00:00Z,47.45454545454545,440,MS216
2020-11-30T00:00:00Z,49.824324324324316,2960,MS219
2020-11-30T00:00:00Z,49.57999999999999,2000,MS223
2020-11-30T00:00:00Z,61.65671641791044,2680,MS224
2020-11-30T00:00:00Z,61.761904761904745,2520,MS225
2020-11-30T00:00:00Z,48.6470588235294,3400,MS226
2020-11-30T00:00:00Z,45.40000000000001,1000,MS227
2020-11-30T00:00:00Z,48.94339622641512,2120,MS228
2020-11-30T00:00:00Z,50.34666666666669,3000,MS229
2020-11-30T00:00:00Z,47.13559322033899,2360,MS230
2020-11-30T00:00:00Z,56.60273972602739,2920,MS231
2020-11-30T00:00:00Z,45.96774193548386,2480,MS233
2020-11-30T00:00:00Z,37.06153846153846,2600,MS234
2020-11-30T00:00:00Z,51.98571428571428,2800,MS237
2020-11-30T00:00:00Z,56.08695652173913,4600,MS238
2020-11-30T00:00:00Z,53.099999999999994,3200,MS239
2020-11-30T00:00:00Z,61.05454545454546,4400,MS240
2020-11-30T00:00:00Z,60.37007874015746,5080,MS242
2020-11-30T00:00:00Z,61.238805970149244,2680,MS243
2020-11-30T00:00:00Z,49.74311926605507,4360,MS244
2020-11-30T00:00:00Z,36.34615384615385,1040,MS245
2020-11-30T00:00:00Z,47.36781609195403,3480,MS246
2020-11-30T00:00:00Z,53.5859375,5120,MS248
2020-11-30T00:00:00Z,55.50000000000001,5600,MS249
2020-11-30T00:00:00Z,53.629629629629605,4320,MS251
2020-11-30T00:00:00Z,52.01481481481482,5400,MS252
2020-11-30T00:00:00Z,47.77868852459015,4880,MS253
2020-11-30T00:00:00Z,48.44094488188976,5080,MS254
2020-11-30T00:00:00Z,49.10909090909091,2200,MS255
2020-11-30T00:00:00Z,59.49425287356324,3480,MS256
2020-11-30T00:00:00Z,48.11881188118811,4040,MS257
2020-11-30T00:00:00Z,53.89130434782611,3680,MS258
2020-11-30T00:00:00Z,67.02702702702703,2960,MS259
2020-11-30T00:00:00Z,62.40697674418605,3440,MS260
2020-11-30T00:00:00Z,62.313043478260866,4600,MS261
2020-11-30T00:00:00Z,34.33333333333333,480,MS262
2020-11-30T00:00:00Z,26.416666666666664,480,MS265
2020-11-30T00:00:00Z,45.018181818181816,2200,MS266
2020-11-30T00:00:00Z,36.93333333333334,1800,MS271
2020-11-30T00:00:00Z,70.2878787878788,2640,MS272
2020-11-30T00:00:00Z,71.16666666666667,4080,MS277
2020-11-30T00:00:00Z,61.80158730158729,5040,MS278
2020-11-30T00:00:00Z,58.200000000000024,3400,MS280
2020-11-30T00:00:00Z,66.41666666666667,4800,MS281
2020-11-30T00:00:00Z,66.84523809523809,3360,MS286
2020-11-30T00:00:00Z,63.20454545454546,1760,MS287
2020-11-30T00:00:00Z,36.0,160,MS288
2020-11-30T00:00:00Z,24.999999999999996,120,MS289
2020-11-30T00:00:00Z,64.39999999999999,4000,MS290
2020-11-30T00:00:00Z,63.47286821705425,5160,MS291
2020-11-30T00:00:00Z,81.73750000000003,3200,MS292
2020-11-30T00:00:00Z,55.0,40,MS294
2020-11-30T00:00:00Z,80.0,520,MS295
2020-11-30T00:00:00Z,40.0,640,MS296
2020-11-30T00:00:00Z,63.34482758620688,1160,MS297
2020-11-30T00:00:00Z,74.98837209302327,3440,MS300
2020-11-30T00:00:00Z,62.33333333333333,600,MS301
2020-11-30T00:00:00Z,75.85714285714285,2520,MS302
2020-11-30T00:00:00Z,58.400000000000006,800,MS303
2020-11-30T00:00:00Z,26.0,80,MS304
2020-11-30T00:00:00Z,47.1111111111111,1080,MS306
2020-11-30T00:00:00Z,72.247311827957,3720,MS308
2020-11-30T00:00:00Z,72.0,240,MS309
2020-11-30T00:00:00Z,51.04166666666667,960,MS311
2020-11-30T00:00:00Z,37.583333333333336,960,MS312
2020-11-30T00:00:00Z,70.0,3320,MS315
2020-11-30T00:00:00Z,52.666666666666664,120,MS316
2020-11-30T00:00:00Z,28.428571428571423,560,MS318
2020-11-30T00:00:00Z,37.76923076923077,1040,MS321
2020-11-30T00:00:00Z,38.19354838709678,2480,MS339
2020-11-30T00:00:00Z,35.73333333333333,1200,MS340
2020-11-30T00:00:00Z,52.80000000000002,1200,MS341
2020-11-30T00:00:00Z,48.00000000000001,200,MS343
2020-11-30T00:00:00Z,74.83333333333329,2880,MS348
2020-11-30T00:00:00Z,53.833333333333336,480,MS349
2020-11-30T00:00:00Z,47.23809523809523,840,MS350
2020-11-30T00:00:00Z,47.614285714285735,2800,MS356
2020-11-30T00:00:00Z,49.523809523809504,4200,MS358
2020-11-30T00:00:00Z,49.64,4000,MS362
2020-11-30T00:00:00Z,43.11538461538462,3120,MS364
2020-11-30T00:00:00Z,31.769230769230766,1040,MS365
2020-11-30T00:00:00Z,41.90344827586208,5800,MS366
2020-11-30T00:00:00Z,49.133333333333326,2400,MS367
2020-11-30T00:00:00Z,47.49090909090908,2200,MS371
2020-11-30T00:00:00Z,36.60240963855422,6640,MS372
2020-11-30T00:00:00Z,24.800000000000004,200,MS374
2020-11-30T00:00:00Z,53.245614035087705,4560,MS376
2020-11-30T00:00:00Z,38.19354838709678,2480,MS377
2020-11-30T00:00:00Z,40.941747572815544,4120,MS381
2020-11-30T00:00:00Z,42.2857142857143,1680,MS383
2020-11-30T00:00:00Z,51.3975903614458,3320,MS390
2020-11-30T00:00:00Z,50.232876712328775,2920,MS391
2020-11-30T00:00:00Z,48.07407407407405,3240,MS392
2020-11-30T00:00:00Z,58.49367088607595,3160,MS393
2020-11-30T00:00:00Z,48.56249999999999,1920,MS394
2020-11-30T00:00:00Z,47.20000000000001,3000,MS395
2020-11-30T00:00:00Z,48.72972972972974,1480,MS399
2020-11-30T00:00:00Z,36.15384615384615,520,MS403
2020-11-30T00:00:00Z,28.8125,640,MS404
2020-11-30T00:00:00Z,29.0,360,MS405
2020-11-30T00:00:00Z,38.4927536231884,2760,MS406
2020-11-30T00:00:00Z,45.522727272727266,3520,MS407
2020-11-30T00:00:00Z,53.21052631578945,2280,MS413
2020-11-30T00:00:00Z,57.25510204081631,3920,MS414
2020-11-30T00:00:00Z,50.76712328767124,2920,MS415
2020-11-30T00:00:00Z,59.38144329896907,3880,MS416
2020-11-30T00:00:00Z,55.408695652173925,4600,MS417
2020-11-30T00:00:00Z,49.430232558139515,3440,MS418
2020-11-30T00:00:00Z,58.25714285714288,4200,MS419
2020-11-30T00:00:00Z,51.13636363636365,2640,MS421
2020-11-30T00:00:00Z,38.83333333333333,960,MS422
2020-11-30T00:00:00Z,45.04545454545456,3520,MS423
2020-11-30T00:00:00Z,65.82608695652173,920,MS424
2020-11-30T00:00:00Z,26.0,200,MS425
2020-11-30T00:00:00Z,65.40816326530611,3920,MS426
2020-11-30T00:00:00Z,55.29545454545456,3520,MS427
2020-11-30T00:00:00Z,59.01265822784809,3160,MS428
2020-11-30T00:00:00Z,40.49999999999999,1920,MS430
2020-11-30T00:00:00Z,46.4861111111111,2880,MS431
2020-11-30T00:00:00Z,38.76119402985074,2680,MS432
2020-11-30T00:00:00Z,45.361344537815114,4760,MS434
2020-11-30T00:00:00Z,47.54901960784314,4080,MS435
2020-11-30T00:00:00Z,44.08730158730158,5040,MS436
2020-11-30T00:00:00Z,57.618644067796616,4720,MS437
2020-11-30T00:00:00Z,52.18181818181818,3960,MS438
2020-11-30T00:00:00Z,54.48245614035087,4560,MS439
2020-11-30T00:00:00Z,62.03529411764707,3400,MS440
2020-11-30T00:00:00Z,46.282051282051285,1560,MS441
2020-11-30T00:00:00Z,49.090909090909086,880,MS442
2020-11-30T00:00:00Z,52.76712328767121,2920,MS443
2020-11-30T00:00:00Z,46.70370370370371,2160,MS444
2020-11-30T00:00:00Z,59.5483870967742,2480,MS445
2020-11-30T00:00:00Z,53.11538461538461,2080,MS446
2020-11-30T00:00:00Z,53.78125,1280,MS447
2020-11-30T00:00:00Z,51.16161616161619,3960,MS448
2020-11-30T00:00:00Z,68.82882882882882,4440,MS449
2020-11-30T00:00:00Z,38.0,160,MS450
2020-11-30T00:00:00Z,62.911111111111126,3600,MS451
2020-11-30T00:00:00Z,60.59459459459458,4440,MS452
2020-11-30T00:00:00Z,46.769230769230774,520,MS453
2020-11-30T00:00:00Z,63.047619047619044,3360,MS454
2020-11-30T00:00:00Z,0.0,0,MS455
2020-11-30T00:00:00Z,53.31521739130432,3680,MS456
2020-11-30T00:00:00Z,53.246913580246904,3240,MS457
2020-11-30T00:00:00Z,65.02352941176473,3400,MS458
2020-11-30T00:00:00Z,53.974683544303815,3160,MS459
2020-11-30T00:00:00Z,49.84090909090908,5280,MS460
2020-11-30T00:00:00Z,58.4468085106383,3760,MS462
2020-11-30T00:00:00Z,58.309859154929576,2840,MS463
2020-11-30T00:00:00Z,79.46875,2560,MS464
2020-11-30T00:00:00Z,42.0754716981132,2120,MS466
2020-11-30T00:00:00Z,58.58227848101268,3160,MS467
2020-11-30T00:00:00Z,42.000000000000014,600,MS468
2020-11-30T00:00:00Z,63.24210526315791,3800,MS469
2020-11-30T00:00:00Z,24.5,160,MS470
2020-11-30T00:00:00Z,19.0,80,MS471
2020-11-30T00:00:00Z,21.333333333333332,480,MS472
2020-11-30T00:00:00Z,37.21739130434782,920,MS473
2020-11-30T00:00:00Z,57.4126984126984,2520,MS475
2020-11-30T00:00:00Z,55.94680851063827,3760,MS476
2020-11-30T00:00:00Z,50.69565217391305,1840,MS481
2020-11-30T00:00:00Z,56.49999999999997,3600,MS486
2020-11-30T00:00:00Z,0.0,0,MS487
2020-11-30T00:00:00Z,54.02499999999999,1600,MS488
2020-11-30T00:00:00Z,0.0,0,MS489
2020-11-30T00:00:00Z,60.928571428571416,2240,MS490
2020-11-30T00:00:00Z,41.8888888888889,720,MS491
2020-11-30T00:00:00Z,58.93999999999998,2000,MS492
2020-11-30T00:00:00Z,26.31428571428572,1400,MS494
2020-11-30T00:00:00Z,35.66666666666667,1320,MS495
2020-11-30T00:00:00Z,27.916666666666654,3360,MS496
2020-11-30T00:00:00Z,28.121212121212118,2640,MS497
2020-11-30T00:00:00Z,59.48780487804878,3280,MS500
2020-11-30T00:00:00Z,103.0,40,MS502
2020-11-30T00:00:00Z,57.4606741573034,3560,MS503
2020-11-30T00:00:00Z,51.03636363636363,2200,MS523
2020-11-30T00:00:00Z,74.02857142857142,1400,MS527
2020-11-30T00:00:00Z,34.758620689655174,1160,MS530
2020-11-30T00:00:00Z,59.63636363636365,2640,MS535
2020-11-30T00:00:00Z,40.15384615384615,1040,MS556
2020-11-30T00:00:00Z,31.100000000000005,800,MS582
2020-11-30T00:00:00Z,39.55294117647059,3400,MS584
2020-11-30T00:00:00Z,40.29729729729729,1480,MS597
2020-11-30T00:00:00Z,49.74074074074074,2160,MS631
2020-11-30T00:00:00Z,62.58558558558559,4440,MS633
2020-11-30T00:00:00Z,65.75675675675676,2960,MS634
2020-11-30T00:00:00Z,53.44554455445545,4040,MS636
2020-11-30T00:00:00Z,65.75675675675676,2960,MS637
2020-11-30T00:00:00Z,68.73043478260868,4600,MS638
2020-11-30T00:00:00Z,59.123456790123434,3240,MS639
2020-11-30T00:00:00Z,68.06280193236715,8280,MS640
2020-11-30T00:00:00Z,72.72321428571429,4480,MS641
2020-11-30T00:00:00Z,68.95302013422818,5960,MS644
2020-11-30T00:00:00Z,55.46043165467625,5560,MS645
2020-11-30T00:00:00Z,59.68947368421055,7600,MS646
2020-11-30T00:00:00Z,66.87218045112782,5320,MS647
2020-11-30T00:00:00Z,57.92660550458715,4360,MS648
2020-11-30T00:00:00Z,61.759036144578324,3320,MS649
2020-11-30T00:00:00Z,54.550724637681164,2760,MS650
2020-11-30T00:00:00Z,64.73154362416106,5960,MS651
2020-11-30T00:00:00Z,73.86666666666667,3000,MS652
2020-11-30T00:00:00Z,71.99342105263155,6080,MS653
2020-11-30T00:00:00Z,54.81595092024542,6520,MS654
2020-11-30T00:00:00Z,37.285714285714285,840,MS655
2020-11-30T00:00:00Z,45.0625,1280,MS656
2020-11-30T00:00:00Z,40.79411764705882,2720,MS657
2020-11-30T00:00:00Z,43.92592592592593,2160,MS658
2020-11-30T00:00:00Z,45.96428571428571,1120,MS659
2020-11-30T00:00:00Z,52.00000000000001,560,MS668
2020-11-30T00:00:00Z,47.00000000000001,1520,MS669
2020-11-30T00:00:00Z,51.46428571428571,2240,MS670
2020-11-30T00:00:00Z,54.793650793650805,2520,MS671
2020-11-30T00:00:00Z,53.61363636363638,3520,MS672
2020-11-30T00:00:00Z,51.95121951219513,3280,MS673
2020-11-30T00:00:00Z,43.00000000000001,1360,MS689
2020-11-30T00:00:00Z,56.0,160,MS690
2020-11-30T00:00:00Z,42.0,240,MS691
2020-11-30T00:00:00Z,27.066666666666677,600,MS693
2020-11-30T00:00:00Z,29.35897435897437,1560,MS699
2020-11-30T00:00:00Z,42.03999999999999,1000,MS700
2020-11-30T00:00:00Z,41.489795918367335,1960,MS701
2020-11-30T00:00:00Z,43.0655737704918,2440,MS703
2020-11-30T00:00:00Z,57.836363636363636,2200,MS704
2020-11-30T00:00:00Z,46.54054054054054,1480,MS709
2020-11-30T00:00:00Z,50.33333333333333,960,MS710
2020-11-30T00:00:00Z,48.538461538461554,2080,MS712
2020-11-30T00:00:00Z,41.0,720,MS725
2020-11-30T00:00:00Z,56.82051282051283,1560,MS730
2020-11-30T00:00:00Z,0.0,0,MS731
2020-11-30T00:00:00Z,34.1875,1280,MS732
2020-11-30T00:00:00Z,33.4,2200,MS733
2020-11-30T00:00:00Z,37.0,40,MS734
2020-11-30T00:00:00Z,36.355555555555554,1800,MS735
2020-11-30T00:00:00Z,33.806451612903224,1240,MS738
2020-11-30T00:00:00Z,50.18260869565217,4600,MS740
2020-11-30T00:00:00Z,52.61538461538462,1040,MS742
2020-11-30T00:00:00Z,35.74074074074075,1080,MS747
2020-11-30T00:00:00Z,43.18181818181819,880,MS748
2020-11-30T00:00:00Z,34.0,1440,MS749
2020-11-30T00:00:00Z,60.044444444444466,1800,MS767
2020-11-30T00:00:00Z,46.986301369863014,2920,MS768
2020-11-30T00:00:00Z,52.56122448979592,3920,MS769
2020-11-30T00:00:00Z,52.9746835443038,3160,MS770
2020-11-30T00:00:00Z,33.705882352941174,680,MS771
2020-11-30T00:00:00Z,56.40196078431373,4080,MS772
2020-11-30T00:00:00Z,53.01219512195122,3280,MS773
